Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0786.cnf,true,25417,true,58,837,2875,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0976.cnf,true,16291,true,55,397,3123,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0962.cnf,true,25125,true,82,377,4871,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0989.cnf,true,8750,true,65,548,3612,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0751.cnf,true,17833,true,60,1003,2837,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0745.cnf,true,13875,true,53,616,2776,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0779.cnf,true,19125,true,53,473,2919,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0753.cnf,true,15334,true,57,224,3424,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0747.cnf,true,23750,true,58,662,3050,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0974.cnf,true,24500,true,82,724,4524,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0960.cnf,true,23083,true,63,638,3394,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0948.cnf,true,7792,true,58,388,3324,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0790.cnf,true,16417,true,71,796,3748,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0784.cnf,true,17750,true,51,500,2764,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0579.cnf,true,19583,true,73,557,4115,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0551.cnf,true,18084,true,65,599,3561,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0237.cnf,true,24541,true,57,530,3118,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0223.cnf,true,18958,true,56,477,3107,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0545.cnf,true,115416,true,83,687,4625,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0592.cnf,true,15084,true,72,640,3968,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0586.cnf,true,8292,true,77,648,4280,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0419.cnf,true,16792,true,83,2134,3178,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0425.cnf,true,20708,true,54,287,3169,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0343.cnf,true,23125,true,101,795,5669,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0357.cnf,true,11583,true,55,597,2923,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0431.cnf,true,14541,true,52,772,2556,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0380.cnf,true,6459,true,56,631,2953,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0394.cnf,true,17584,true,65,402,3758,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0169.cnf,true,13708,true,54,610,2846,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0141.cnf,true,15208,true,89,404,5292,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0627.cnf,true,26167,true,56,683,2901,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0633.cnf,true,17750,true,55,658,2862,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0155.cnf,true,13500,true,49,342,2794,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0800.cnf,true,23583,true,56,939,2645,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0814.cnf,true,23708,true,64,580,3516,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0182.cnf,true,7708,true,57,679,2969,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-022.cnf,true,6375,true,60,389,3451,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-036.cnf,true,15458,true,65,1337,2823,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0828.cnf,true,18417,true,57,1183,2465,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0196.cnf,true,16875,true,59,885,2891,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-037.cnf,true,11875,true,72,514,4094,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0829.cnf,true,11916,true,72,201,4407,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0197.cnf,true,41208,true,60,639,3201,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0183.cnf,true,27209,true,60,748,3092,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-023.cnf,true,8209,true,53,517,2875,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0815.cnf,true,12958,true,69,1297,3119,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0801.cnf,true,11667,true,58,474,3238,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0632.cnf,true,5875,true,58,686,3026,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0154.cnf,true,27167,true,71,460,4084,64,"Torus(8, 8)",100,20
