Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0778.cnf,true,29708,true,81,315,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,20125,true,106,414,10,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0750.cnf,true,22208,true,504,2007,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0988.cnf,true,20375,true,181,715,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0963.cnf,true,17792,true,112,354,94,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0977.cnf,true,33042,true,107,400,28,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0787.cnf,true,9208,true,52,199,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0793.cnf,true,7875,true,214,847,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0208.cnf,true,9000,true,64,247,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0546.cnf,true,28625,true,388,1500,52,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0220.cnf,true,26583,true,81,315,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0234.cnf,true,24709,true,107,407,21,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0552.cnf,true,27208,true,55,211,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0585.cnf,true,13500,true,93,363,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0591.cnf,true,31833,true,135,531,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0368.cnf,true,8375,true,56,215,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0432.cnf,true,10333,true,219,867,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0354.cnf,true,9042,true,61,235,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0340.cnf,true,17166,true,51,195,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0426.cnf,true,22042,true,278,1103,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0397.cnf,true,18666,true,48,183,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0383.cnf,true,13041,true,87,339,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0618.cnf,true,11208,true,86,333,11,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0156.cnf,true,9917,true,86,335,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0630.cnf,true,11708,true,137,539,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0624.cnf,true,10750,true,137,539,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0142.cnf,true,17625,true,48,183,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0817.cnf,true,19625,true,100,391,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0803.cnf,true,17625,true,54,193,23,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0195.cnf,true,26334,true,318,1263,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-035.cnf,true,26625,true,82,318,10,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-021.cnf,true,19875,true,74,262,34,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0181.cnf,true,9000,true,109,427,9,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-020.cnf,true,8042,true,87,322,26,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0180.cnf,true,18708,true,174,652,44,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0194.cnf,true,13458,true,62,239,9,4,"Torus(2, 2)",100,20
