Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0778.cnf,true,27750,true,79,1401,79495,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0744.cnf,true,20542,true,50,327,50873,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0750.cnf,true,21209,true,94,3788,92468,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0988.cnf,true,22958,true,57,950,57418,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0963.cnf,true,17792,true,67,325,68283,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0977.cnf,true,34709,true,66,329,67255,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0787.cnf,true,11541,true,47,651,47477,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0793.cnf,true,11792,true,62,596,62892,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0208.cnf,true,9375,true,53,1014,53258,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0546.cnf,true,30000,true,57,1086,57282,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0220.cnf,true,30208,true,70,1426,70254,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0234.cnf,true,22500,true,61,638,61826,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0552.cnf,true,26750,true,55,394,55926,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0585.cnf,true,12834,true,62,847,62641,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0591.cnf,true,31500,true,87,372,88716,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0368.cnf,true,10000,true,53,640,53632,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0432.cnf,true,11791,true,73,864,73888,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0354.cnf,true,12167,true,61,364,62100,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0340.cnf,true,20500,true,51,847,51377,1024,"Torus(32, 32)",100,20
tests/satlib/sat/uf20-0426.cnf,true,24583,true,90,1842,90318,1024,"Torus(32, 32)",100,20
