Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/unsat/uuf75-066.cnf,false,844875,false,0,403414,22011,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-072.cnf,false,815167,false,0,133333,4123,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-099.cnf,false,678917,false,0,46009,3239,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-0100.cnf,false,523084,false,0,285274,16337,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-098.cnf,false,306250,false,0,409005,8279,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-073.cnf,false,907458,false,0,930221,34941,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-067.cnf,false,657666,false,0,519707,27867,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-059.cnf,false,687916,false,0,190140,6273,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-071.cnf,false,659208,false,0,225687,3226,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-065.cnf,false,389542,false,0,104591,3011,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-064.cnf,false,367208,false,0,281163,12049,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-070.cnf,false,500208,false,0,177364,10705,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-058.cnf,false,450791,false,0,203918,5576,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-074.cnf,false,633083,false,0,146364,4827,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-060.cnf,false,346875,false,0,662109,22013,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-048.cnf,false,509958,false,0,292299,11711,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-049.cnf,false,599375,false,0,209948,7220,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-061.cnf,false,640625,false,0,163994,13759,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-075.cnf,false,657417,false,0,171860,5686,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-063.cnf,false,645125,false,0,489524,3145,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-077.cnf,false,371500,false,0,749347,7568,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-088.cnf,false,392792,false,0,291455,10467,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-089.cnf,false,469459,false,0,389535,7381,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-076.cnf,false,726083,false,0,134788,3950,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-062.cnf,false,482875,false,0,228073,15192,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-039.cnf,false,549250,false,0,476037,9814,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-011.cnf,false,475083,false,0,327338,15203,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-02.cnf,false,533833,false,0,172811,5021,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-03.cnf,false,819125,false,0,125298,9159,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-010.cnf,false,588666,false,0,334407,18092,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-038.cnf,false,759750,false,0,118511,6868,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-012.cnf,false,765083,false,0,959264,31473,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-01.cnf,false,453042,false,0,353569,7275,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-013.cnf,false,467250,false,0,258811,1983,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-017.cnf,false,652958,false,0,161199,9670,4,"Torus(2, 2)",100,75
tests/satlib/unsat/uuf75-04.cnf,false,601083,false,0,155537,11704,4,"Torus(2, 2)",100,75
