Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth
tests/big/sat/uf100-430/uf100-039.cnf,true,562333,true,34403,34403,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0442.cnf,true,186333,true,12090,12090,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0324.cnf,true,2010375,true,790358,790358,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0330.cnf,true,238625,true,362553,362553,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0456.cnf,true,506583,true,594509,594509,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0318.cnf,true,198875,true,10878,10878,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0481.cnf,true,278458,true,236846,236846,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0495.cnf,true,912250,true,74095,74095,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0494.cnf,true,1132792,true,229053,229053,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0480.cnf,true,2342375,true,443805,443805,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0319.cnf,true,853084,true,44235,44235,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0331.cnf,true,2162625,true,444233,444233,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0457.cnf,true,1106084,true,1098478,1098478,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0443.cnf,true,1389459,true,483977,483977,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0325.cnf,true,473542,true,306501,306501,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-038.cnf,true,182792,true,6616,6616,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0872.cnf,true,294125,true,260046,260046,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0866.cnf,true,986542,true,30307,30307,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0696.cnf,true,522208,true,937377,937377,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-010.cnf,true,423833,true,202494,202494,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0682.cnf,true,972041,true,191148,191148,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0669.cnf,true,1320250,true,559886,559886,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0655.cnf,true,229167,true,104409,104409,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0133.cnf,true,729458,true,6989,6989,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0127.cnf,true,627042,true,9515145,9515145,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0899.cnf,true,668708,true,665562,665562,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0641.cnf,true,339250,true,17830,17830,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0906.cnf,true,689167,true,36209,36209,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0912.cnf,true,336625,true,19519,19519,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0709.cnf,true,1675834,true,15722,15722,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0721.cnf,true,772625,true,778630,778630,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0735.cnf,true,178166,true,218120,218120,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0286.cnf,true,292042,true,251605,251605,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0292.cnf,true,1339292,true,20440,20440,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0279.cnf,true,564417,true,232469,232469,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0245.cnf,true,227667,true,236866,236866,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0523.cnf,true,507875,true,618685,618685,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0537.cnf,true,696875,true,247922,247922,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0251.cnf,true,929959,true,228550,228550,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-032.cnf,true,75250,true,736,736,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-026.cnf,true,242958,true,16230,16230,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-027.cnf,true,159209,true,40182,40182,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-033.cnf,true,52208,true,4687,4687,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-019.cnf,true,353917,true,17174,17174,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-025.cnf,true,77416,true,112,112,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-031.cnf,true,363250,true,11766,11766,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-030.cnf,true,58125,true,60477,60477,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-024.cnf,true,542500,true,36279,36279,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-018.cnf,true,394917,true,16842,16842,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-020.cnf,true,333708,true,45313,45313,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-034.cnf,true,224916,true,545,545,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-035.cnf,true,232708,true,2295,2295,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-021.cnf,true,293917,true,44314,44314,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-037.cnf,true,178292,true,73581,73581,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-023.cnf,true,128708,true,49760,49760,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-022.cnf,true,396875,true,23192,23192,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-036.cnf,true,318625,true,130694,130694,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-03.cnf,true,182334,true,2599,2599,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-079.cnf,true,522500,true,118772,118772,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-051.cnf,true,250042,true,44573,44573,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-045.cnf,true,244583,true,4645,4645,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-092.cnf,true,120125,true,857,857,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-086.cnf,true,411583,true,23428,23428,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-087.cnf,true,55291,true,591,591,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-093.cnf,true,189250,true,322,322,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-044.cnf,true,507541,true,101859,101859,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-050.cnf,true,297334,true,103838,103838,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-078.cnf,true,76958,true,6554,6554,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-02.cnf,true,118750,true,2285,2285,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-046.cnf,true,634458,true,120143,120143,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-052.cnf,true,312791,true,49236,49236,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-085.cnf,true,48125,true,21880,21880,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-091.cnf,true,176875,true,8289,8289,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-090.cnf,true,665084,true,165652,165652,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-084.cnf,true,138000,true,68920,68920,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-053.cnf,true,207833,true,794,794,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-047.cnf,true,61292,true,562,562,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-01.cnf,true,63542,true,37041,37041,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-05.cnf,true,638583,true,43010,43010,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-043.cnf,true,212167,true,18511,18511,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-057.cnf,true,126917,true,38573,38573,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-080.cnf,true,128792,true,4504,4504,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-094.cnf,true,64209,true,661,661,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-095.cnf,true,233292,true,3129,3129,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-081.cnf,true,136750,true,35659,35659,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-056.cnf,true,429291,true,45941,45941,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-042.cnf,true,174334,true,3349,3349,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-04.cnf,true,221458,true,40820,40820,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-06.cnf,true,381125,true,185248,185248,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-054.cnf,true,35708,true,58787,58787,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-040.cnf,true,374916,true,14854,14854,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-068.cnf,true,217292,true,45091,45091,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-097.cnf,true,239792,true,91047,91047,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-083.cnf,true,104459,true,3284,3284,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-082.cnf,true,493167,true,36015,36015,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-096.cnf,true,446916,true,26510,26510,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-069.cnf,true,99084,true,592,592,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-041.cnf,true,569917,true,110380,110380,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-055.cnf,true,480417,true,146244,146244,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-07.cnf,true,54375,true,17308,17308,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-058.cnf,true,125292,true,9748,9748,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-070.cnf,true,65958,true,30939,30939,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-064.cnf,true,188292,true,69784,69784,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-065.cnf,true,780667,true,3105,3105,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-071.cnf,true,695208,true,14802,14802,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-059.cnf,true,808250,true,3134,3134,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-09.cnf,true,85625,true,7874,7874,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-067.cnf,true,655709,true,74932,74932,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-073.cnf,true,267416,true,1329,1329,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-098.cnf,true,150292,true,1734,1734,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-099.cnf,true,59083,true,4254,4254,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-072.cnf,true,77875,true,8817,8817,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-066.cnf,true,572292,true,36270,36270,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-08.cnf,true,508667,true,87136,87136,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-062.cnf,true,698042,true,25268,25268,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-076.cnf,true,219917,true,13768,13768,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-089.cnf,true,527833,true,27394,27394,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-088.cnf,true,333375,true,2153,2153,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-077.cnf,true,165542,true,1819,1819,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-063.cnf,true,531375,true,4284,4284,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-075.cnf,true,212375,true,2596,2596,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-061.cnf,true,412291,true,70096,70096,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-049.cnf,true,276209,true,34908,34908,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-0100.cnf,true,682708,true,78802,78802,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-048.cnf,true,548500,true,18444,18444,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-060.cnf,true,72417,true,12559,12559,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-074.cnf,true,169542,true,125,125,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-013.cnf,true,324042,true,4909,4909,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-012.cnf,true,422958,true,16099,16099,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-038.cnf,true,163667,true,8940,8940,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-010.cnf,true,505709,true,21069,21069,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-011.cnf,true,302500,true,32202,32202,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-039.cnf,true,331708,true,10549,10549,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-015.cnf,true,713250,true,31191,31191,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-029.cnf,true,76500,true,1679,1679,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-028.cnf,true,486959,true,33004,33004,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-014.cnf,true,96708,true,6400,6400,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-016.cnf,true,261583,true,21464,21464,0,1,"Torus(1, 1)",1000000
tests/big/sat/UF75.325.100/uf75-017.cnf,true,158291,true,12371,12371,0,1,"Torus(1, 1)",1000000
