Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0778.cnf,true,29208,true,79,1120,144,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0744.cnf,true,19125,true,50,328,472,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0750.cnf,true,17791,true,244,3747,157,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0988.cnf,true,20541,true,57,693,219,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0963.cnf,true,20333,true,67,326,746,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0977.cnf,true,33875,true,66,372,684,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0787.cnf,true,8916,true,47,479,273,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0793.cnf,true,6833,true,90,1252,188,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0208.cnf,true,8542,true,57,709,203,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0546.cnf,true,28541,true,64,769,255,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0220.cnf,true,26375,true,70,906,214,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0234.cnf,true,20417,true,61,663,313,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0552.cnf,true,27542,true,55,581,299,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0585.cnf,true,13166,true,62,672,320,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0591.cnf,true,32250,true,107,895,817,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0368.cnf,true,8625,true,53,653,195,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0432.cnf,true,10166,true,73,769,399,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0354.cnf,true,7791,true,61,365,611,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0340.cnf,true,16875,true,51,575,241,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0426.cnf,true,22083,true,94,1314,190,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0397.cnf,true,19125,true,48,488,280,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0383.cnf,true,13667,true,47,477,275,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0618.cnf,true,11500,true,70,545,575,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0156.cnf,true,9667,true,57,658,254,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0630.cnf,true,10750,true,80,1095,185,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0624.cnf,true,10833,true,63,644,364,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0142.cnf,true,16792,true,48,411,357,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0817.cnf,true,19292,true,66,580,476,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0803.cnf,true,17417,true,54,521,343,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0195.cnf,true,25708,true,169,2481,223,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-035.cnf,true,18041,true,65,590,450,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-021.cnf,true,21292,true,70,654,466,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0181.cnf,true,8916,true,81,942,354,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-020.cnf,true,8125,true,66,830,226,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0180.cnf,true,22875,true,64,404,620,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0194.cnf,true,15625,true,51,433,383,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-034.cnf,true,15500,true,52,545,287,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0802.cnf,true,17625,true,56,571,325,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0816.cnf,true,53584,true,57,642,270,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0625.cnf,true,17750,true,68,764,324,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0143.cnf,true,6125,true,52,594,238,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0157.cnf,true,7208,true,83,808,520,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0631.cnf,true,26792,true,216,3102,354,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0619.cnf,true,10292,true,54,644,220,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0382.cnf,true,8292,true,49,325,459,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0396.cnf,true,6042,true,82,1066,246,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0341.cnf,true,9000,true,58,611,317,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0427.cnf,true,12000,true,60,633,327,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0433.cnf,true,9584,true,73,1016,152,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0355.cnf,true,20459,true,79,674,590,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0369.cnf,true,15125,true,66,721,335,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0590.cnf,true,28792,true,57,424,488,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0584.cnf,true,30792,true,94,897,607,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0235.cnf,true,22084,true,61,737,239,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0553.cnf,true,14709,true,78,943,305,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0547.cnf,true,13666,true,69,826,278,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0221.cnf,true,21291,true,58,667,261,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0209.cnf,true,18084,true,63,607,401,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0792.cnf,true,7000,true,56,440,456,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0786.cnf,true,24125,true,58,712,216,16,"Torus(4, 4)",100,20
tests/satlib/sat/uf20-0976.cnf,true,17666,true,55,451,429,16,"Torus(4, 4)",100,20
