Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf175-061.cnf,true,7718125,true,339670009,1358678716,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-075.cnf,true,45961625,true,3125012394,12305807434,66997377,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-049.cnf,true,6262292,true,28581444,114323440,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-09.cnf,true,37238500,true,7279589013,28892211893,97993629,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-08.cnf,true,3166709,true,2099874,8397954,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-048.cnf,true,32922750,true,69446165,277784183,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-074.cnf,true,14058500,true,3198206994,12673822287,48948543,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-060.cnf,true,4600333,true,39199963,156798556,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-089.cnf,true,17780541,true,20199016,80795316,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-076.cnf,true,15755833,true,139285835,557141964,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-062.cnf,true,5467250,true,6284529,25136897,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-063.cnf,true,39911834,true,39328893,157314494,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-077.cnf,true,39142250,true,721738355,2886952262,20,4,"Torus(2, 2)",100,175
tests/satlib/sat/uf175-088.cnf,true,11188041,true,706906292,2817364895,3881131,4,"Torus(2, 2)",100,175
