Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/unsat/uuf50-0410.cnf,false,212958,false,108596,49618154,61584150,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0376.cnf,false,125083,false,2276,47192,2283432,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0362.cnf,false,178625,false,364418,280600364,92563668,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0404.cnf,false,110000,false,17019,4715311,12712145,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0438.cnf,false,103917,false,21592,6783376,15326832,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0389.cnf,false,209167,false,61982,28511663,34957905,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0174.cnf,false,121667,false,59941,25591500,35788084,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0612.cnf,false,115209,false,19569,3077466,16961190,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0606.cnf,false,180583,false,20272,2820440,17938088,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0160.cnf,false,218958,false,29313,9164743,20851769,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0148.cnf,false,201875,false,56530,18610308,39276412,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0809.cnf,false,188250,false,30839,12789627,18789509,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0835.cnf,false,112709,false,31529,5854451,26431245,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0821.cnf,false,217833,false,51697,18337442,34600286,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0766.cnf,false,203083,false,44405,14935065,30535655,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0772.cnf,false,239791,false,40460,13833739,27597301,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0982.cnf,false,192375,false,8384,531652,8053564,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0996.cnf,false,129459,false,17008,1866617,15549575,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0969.cnf,false,125708,false,93738,30454487,65533225,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0941.cnf,false,110458,false,37700,6962578,31642222,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0799.cnf,false,172916,false,18229,3497904,15168592,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0955.cnf,false,127375,false,19038,3210453,16284459,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0564.cnf,false,164542,false,6647,534071,6272457,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0202.cnf,false,209041,false,22853,5554376,17847096,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0216.cnf,false,116542,false,33020,8741241,25071239,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0570.cnf,false,203167,false,38512,8262768,31173520,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0558.cnf,false,147625,false,36402,7256044,30019604,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-010.cnf,false,87500,false,21453,6574826,15393046,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-08.cnf,false,126250,false,105008,42442793,65085399,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-038.cnf,false,121417,false,22335,2832109,20038931,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-039.cnf,false,110708,false,116675,64074791,55400409,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-09.cnf,false,198166,false,89154,49565632,41728064,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-011.cnf,false,222417,false,40193,9207334,31950298,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0559.cnf,false,115250,false,8488,787832,7903880,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0217.cnf,false,270667,false,47788,12086552,36848360,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0571.cnf,false,230583,false,5771,384634,5524870,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0565.cnf,false,297833,false,11845,1487973,10641307,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0203.cnf,false,116875,false,28168,8454495,20389537,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0954.cnf,false,214167,false,52657,23424369,30496399,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0798.cnf,false,191834,false,10556,1559931,9249413,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0940.cnf,false,161791,false,63300,17313824,47505376,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0968.cnf,false,112500,false,41967,7469052,35505156,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0997.cnf,false,206416,false,35383,14231991,22000201,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0983.cnf,false,108750,false,48973,19501400,30646952,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0773.cnf,false,138667,false,9208,1009188,8419804,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0767.cnf,false,240000,false,44288,15671102,29679810,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0820.cnf,false,187875,false,8138,820160,7513152,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0834.cnf,false,213750,false,22964,5272962,18242174,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0808.cnf,false,188459,false,10083,798056,9526936,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0149.cnf,false,208125,false,20213,4607151,16090961,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0607.cnf,false,162000,false,75587,17597080,59804008,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0161.cnf,false,198042,false,18354,4213390,14581106,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0175.cnf,false,244542,false,8043,1228493,7007539,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0613.cnf,false,200834,false,13546,2192360,11678744,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0388.cnf,false,178459,false,12811,1687524,11430940,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0439.cnf,false,212584,false,30051,7063666,23708558,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0363.cnf,false,206208,false,18104,4831413,13707083,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0405.cnf,false,210750,false,47954,25505569,23599327,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0411.cnf,false,125500,false,78142,32512084,47505324,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0377.cnf,false,176083,false,42885,19504106,24410134,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0407.cnf,false,104959,false,12206,996681,11502263,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0361.cnf,false,113959,false,2506,153096,2413048,1024,"Torus(32, 32)",100,50
tests/satlib/unsat/uuf50-0375.cnf,false,237333,false,13197,1358439,12155289,1024,"Torus(32, 32)",100,50
