Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/unsat/uuf50-0410.cnf,false,204041,false,86095,341627,2753,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0376.cnf,false,133084,false,2168,8285,387,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0362.cnf,false,179250,false,297503,1188231,1781,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0404.cnf,false,119417,false,21497,84628,1360,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0438.cnf,false,103042,false,24018,94321,1751,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0389.cnf,false,212417,false,39872,156589,2899,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0174.cnf,false,128167,false,43434,170452,3284,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0612.cnf,false,122625,false,15196,59480,1304,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0606.cnf,false,190000,false,13696,53450,1334,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0160.cnf,false,236125,false,40952,162028,1780,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0148.cnf,false,209209,false,32601,128980,1424,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0809.cnf,false,189667,false,20354,80615,801,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0835.cnf,false,112375,false,19809,78112,1124,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0821.cnf,false,189917,false,42897,170171,1417,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0766.cnf,false,218375,false,44667,177278,1390,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0772.cnf,false,220125,false,27822,109370,1918,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0982.cnf,false,184000,false,5657,21348,1280,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0996.cnf,false,125334,false,10402,39492,2116,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0969.cnf,false,126125,false,79656,316132,2492,4,"Torus(2, 2)",100,50
tests/satlib/unsat/uuf50-0941.cnf,false,109584,false,25510,100597,1443,4,"Torus(2, 2)",100,50
