Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/unsat/uuf100-073.cnf,false,2526791,false,0,8970632,126357,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0786.cnf,false,2197833,false,0,1560521,54831,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0792.cnf,false,1368666,false,0,5641146,207834,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-067.cnf,false,1554292,false,0,5154845,116084,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0962.cnf,false,1019667,false,0,3684158,70476,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0976.cnf,false,1709333,false,0,5581609,115564,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0745.cnf,false,2352291,false,0,10166544,328264,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0989.cnf,false,1696167,false,0,13472147,487639,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0751.cnf,false,1825500,false,0,8290868,268222,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0779.cnf,false,1117125,false,0,784833,18642,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-098.cnf,false,1238042,false,0,2560952,37577,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0584.cnf,false,2336333,false,0,8277603,498834,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0590.cnf,false,2189834,false,0,1417067,72502,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0547.cnf,false,2413958,false,0,2432261,87069,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0221.cnf,false,1859583,false,0,562510,16275,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0235.cnf,false,1270667,false,0,802214,12101,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0553.cnf,false,1191041,false,0,69416285,744980,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0209.cnf,false,1336000,false,0,5060987,225594,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0396.cnf,false,2422125,false,0,10303585,54873,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0382.cnf,false,1571125,false,0,4422287,143864,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0433.cnf,false,1682084,false,0,5305309,64578,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0355.cnf,false,2173958,false,0,14076693,512547,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-05.cnf,false,1661000,false,0,1713496,21621,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0341.cnf,false,2600791,false,0,20655217,211716,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0427.cnf,false,4172417,false,0,5548620,86668,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0369.cnf,false,1949458,false,0,6342114,158987,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0194.cnf,false,3208667,false,0,7316070,53310,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0180.cnf,false,2005625,false,0,13518071,543068,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0816.cnf,false,1959458,false,0,586578,22873,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0802.cnf,false,1370875,false,0,10408964,144812,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0157.cnf,false,1129625,false,0,15507097,406028,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0631.cnf,false,1283292,false,0,2681445,114429,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0625.cnf,false,3769500,false,0,2779199,18467,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0143.cnf,false,1794666,false,0,11868714,193786,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0619.cnf,false,1459125,false,0,1443247,58191,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0618.cnf,false,1426167,false,0,3731326,151957,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0624.cnf,false,4307625,false,0,5405843,162461,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0142.cnf,false,1554916,false,0,1884098,39518,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0156.cnf,false,2029291,false,0,7011025,52525,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0630.cnf,false,972084,false,0,1093704,21704,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0803.cnf,false,987416,false,0,13587680,211453,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0817.cnf,false,1720750,false,0,7671093,177101,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0181.cnf,false,1736958,false,0,2258300,63378,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0195.cnf,false,1229500,false,0,12468330,56515,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0368.cnf,false,2215250,false,0,916607,9359,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0340.cnf,false,1763584,false,0,895658,38758,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0426.cnf,false,2031500,false,0,2826659,153183,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0432.cnf,false,2431291,false,0,2838799,91211,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-04.cnf,false,3336708,false,0,4321902,69250,4,"Torus(2, 2)",100,100
tests/satlib/unsat/uuf100-0354.cnf,false,1123625,false,0,3092191,19984,4,"Torus(2, 2)",100,100
