Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/unsat/uuf50-0410.cnf,false,233250,false,74123,1173224,12744,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0376.cnf,false,132584,false,3886,55083,7093,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0362.cnf,false,179917,false,290423,4621772,24996,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0404.cnf,false,121417,false,16220,251653,7867,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0438.cnf,false,110875,false,26524,409724,14660,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0389.cnf,false,212833,false,31757,497011,11101,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0174.cnf,false,129250,false,55913,879189,15419,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0612.cnf,false,120416,false,20367,313330,12542,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0606.cnf,false,188333,false,21242,314227,25645,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0160.cnf,false,232959,false,9799,147622,9162,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0148.cnf,false,206583,false,54331,857243,12053,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0809.cnf,false,189709,false,32110,497380,16380,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0835.cnf,false,120500,false,32165,498200,16440,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0821.cnf,false,193291,false,49447,773193,17959,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0766.cnf,false,213042,false,44868,707303,10585,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0772.cnf,false,210875,false,37998,595607,12361,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0982.cnf,false,181208,false,9004,121855,22209,16,"Torus(4, 4)",100,50
tests/satlib/unsat/uuf50-0996.cnf,false,126500,false,12407,193438,5074,16,"Torus(4, 4)",100,50
