Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0778.cnf,true,28000,true,22,51,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,17791,true,26,66,8,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0778.cnf,true,77750,true,22,51,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,18667,true,26,66,8,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0778.cnf,true,52334,true,22,51,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,24583,true,26,66,8,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0778.cnf,true,35833,true,22,51,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,29125,true,26,66,8,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0778.cnf,true,24542,true,22,50,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,20250,true,21,47,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0778.cnf,true,24667,true,22,50,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,19541,true,21,47,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0778.cnf,true,28833,true,22,50,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0744.cnf,true,16875,true,21,47,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0750.cnf,true,16000,true,89,291,19,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0988.cnf,true,83875,true,25,79,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0963.cnf,true,60792,true,24,61,13,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0977.cnf,true,34334,true,21,32,15,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0787.cnf,true,9750,true,20,20,0,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0793.cnf,true,6000,true,31,107,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0208.cnf,true,7167,true,25,48,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0546.cnf,true,25375,true,21,63,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0220.cnf,true,23542,true,25,66,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0234.cnf,true,17459,true,27,79,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0552.cnf,true,22167,true,20,20,0,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0585.cnf,true,10292,true,37,120,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0591.cnf,true,25959,true,70,210,34,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0368.cnf,true,11583,true,23,65,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0432.cnf,true,10833,true,93,312,20,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0354.cnf,true,7417,true,21,53,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0340.cnf,true,14917,true,20,20,0,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0426.cnf,true,22417,true,100,287,27,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0397.cnf,true,19292,true,34,118,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0383.cnf,true,15625,true,22,74,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0618.cnf,true,10459,true,44,144,11,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0156.cnf,true,8375,true,22,74,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0630.cnf,true,10167,true,54,176,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0624.cnf,true,8750,true,35,108,15,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0142.cnf,true,15958,true,27,62,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0817.cnf,true,18250,true,27,75,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0803.cnf,true,15125,true,21,49,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0195.cnf,true,22750,true,78,263,22,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-035.cnf,true,14125,true,20,20,0,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-021.cnf,true,21166,true,21,37,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-0181.cnf,true,8875,true,27,80,6,4,"Torus(2, 2)",100,20
tests/satlib/sat/uf20-020.cnf,true,7333,true,21,45,7,4,"Torus(2, 2)",100,20
